Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,1,0.6131967892358591,0.6419597513843001,0.6659340659340659,0.5964912280701754,1.178213119506836,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,2,0.5650662187036577,0.5573320205797229,0.6791208791208792,0.8771929824561403,1.2694971561431885,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,3,0.5182781488030821,0.5489872542389652,0.7692307692307693,0.7368421052631579,1.14924955368042,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,4,0.5069771374647434,0.5607682712245405,0.7736263736263737,0.6666666666666666,1.1486899852752686,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,5,0.5041510513523123,0.5996179695714984,0.778021978021978,0.631578947368421,1.149747371673584,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,6,0.500700212441958,0.5439274326751107,0.789010989010989,0.8245614035087719,1.2132093906402588,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,7,0.49873940499274283,0.541707620286105,0.7956043956043956,0.7368421052631579,1.1485416889190674,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,8,0.4974544123633877,0.542884546936604,0.778021978021978,0.7543859649122807,1.1514055728912354,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,9,0.49714674874321446,0.5399303587905148,0.7956043956043956,0.7719298245614035,1.1520652770996094,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,10,0.5022556880018213,0.5398935299170645,0.8,0.8070175438596491,1.2139625549316406,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,11,0.4986893547760261,0.5922491419733616,0.8065934065934066,0.6140350877192983,1.148494005203247,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,12,0.5044173071017632,0.5509375396527743,0.7670329670329671,0.6666666666666666,1.1498382091522217,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,13,0.4976197844678229,0.5815799696403637,0.8,0.6140350877192983,1.1442835330963135,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,14,0.4979852808045817,0.5610819359620413,0.7824175824175824,0.6666666666666666,1.212653636932373,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,15,0.49455346445460896,0.5399093413562105,0.7978021978021979,0.8245614035087719,1.1428828239440918,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,16,0.49888766827164116,0.6123558361279337,0.8219780219780219,0.6140350877192983,1.1422512531280518,0.48755479956928055,0.8596491228070176
Breast_Cancer_Wisconsin,VQC_angle_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,17,0.4977850344154861,0.554445533375991,0.7868131868131868,0.6491228070175439,1.1454048156738281,0.48755479956928055,0.8596491228070176
